69.2, -23.874, -1.18805
69.3, -23.9399, -1.44681
69.4, -24.0187, -1.70328
69.5, -24.1102, -1.95487
69.6, -24.2141, -2.19851
69.7, -24.33, -2.43073
69.8, -24.4572, -2.64771
69.9, -24.5948, -2.8455
70, -24.7418, -3.02021
70.1, -24.8968, -3.16831
70.2, -25.0586, -3.28695
70.3, -25.2255, -3.37418
70.4, -25.396, -3.42926
70.5, -25.5685, -3.45269
70.6, -25.7413, -3.44624
70.7, -25.9131, -3.41283
70.8, -26.0826, -3.35627
70.9, -26.2487, -3.28097
71, -26.4107, -3.1916
71.1, -26.5679, -3.09285
71.2, -26.7199, -2.98911
71.3, -26.8668, -2.88436
71.4, -27.0084, -2.78202
71.5, -27.145, -2.68494
71.6, -27.2769, -2.59537
71.7, -27.4045, -2.51506
71.8, -27.5284, -2.44526
71.9, -27.649, -2.38684
72, -27.7671, -2.34035
72.1, -27.8831, -2.30604
72.2, -27.9977, -2.28401
72.3, -28.1115, -2.27414
72.4, -28.2251, -2.27621
72.5, -28.3391, -2.28986
72.6, -28.4541, -2.31461
72.7, -28.5706, -2.34985
72.8, -28.6891, -2.39483
72.9, -28.81, -2.4486
73, -28.9339, -2.50997
73.1, -29.061, -2.5775
73.2, -29.1917, -2.64943
73.3, -29.326, -2.72362
73.4, -29.464, -2.79758
73.5, -29.6057, -2.8684
73.6, -29.7509, -2.93282
73.7, -29.899, -2.9873
73.8, -30.0496, -3.02809
73.9, -30.2018, -3.05143
74, -30.3547, -3.05375
74.1, -30.5072, -3.03185
74.2, -30.6579, -2.98316
74.3, -30.8055, -2.90589
74.4, -30.9485, -2.79922
74.5, -31.0854, -2.66331
74.6, -31.2148, -2.49931
74.7, -31.3354, -2.30924
74.8, -31.4458, -2.09588
74.9, -31.545, -1.86253
75, -31.632, -1.61285
75.1, -31.7062, -1.35067
75.2, -31.7671, -1.07982
75.3, -31.8142, -0.804062
75.4, -31.8475, -0.527001
75.5, -31.8669, -0.252054
75.6, -31.8727, 0.0175498
75.7, -31.8652, 0.278752
75.8, -31.8448, 0.528651
75.9, -31.8123, 0.764484
76, -31.7684, 0.983626
76.1, -31.7139, 1.1836
76.2, -31.65, 1.36211
76.3, -31.5777, 1.5171
76.4, -31.4983, 1.64677
76.5, -31.4131, 1.74971
76.6, -31.3233, 1.82492
76.7, -31.2306, 1.87184
76.8, -31.1362, 1.89043
76.9, -31.0415, 1.88112
77, -30.948, 1.84479
77.1, -30.857, 1.78273
77.2, -30.7698, 1.69655
77.3, -30.6874, 1.58807
77.4, -30.611, 1.45923
77.5, -30.5415, 1.31205
77.6, -30.4798, 1.14849
77.7, -30.4266, 0.970419
77.8, -30.3827, 0.779614
77.9, -30.3487, 0.577708
78, -30.3249, 0.366222
78.1, -30.312, 0.146586
78.2, -30.3103, -0.0798163
78.3, -30.32, -0.311595
78.4, -30.3414, -0.547296
78.5, -30.3747, -0.785338
78.6, -30.42, -1.02396
78.7, -30.4771, -1.26114
78.8, -30.5461, -1.49463
78.9, -30.6266, -1.72186
79, -30.7183, -1.94
79.1, -30.8206, -2.14601
79.2, -30.9329, -2.33676
79.3, -31.0543, -2.50911
79.4, -31.1838, -2.66014
79.5, -31.3203, -2.78734
79.6, -31.4625, -2.88876
79.7, -31.6092, -2.96323
79.8, -31.7588, -3.01046
79.9, -31.9102, -3.03106
80, -32.062, -3.02657
80.1, -32.2129, -2.99928
80.2, -32.3619, -2.9521
80.3, -32.5081, -2.88835
80.4, -32.6507, -2.81154
80.5, -32.7892, -2.72518
80.6, -32.9232, -2.63259
80.7, -33.0525, -2.53679
80.8, -33.1769, -2.44039
80.9, -33.2965, -2.34562
81, -33.4115, -2.25423
81.1, -33.522, -2.16758
81.2, -33.6282, -2.08668
81.3, -33.7306, -2.01219
81.4, -33.8295, -1.94451
81.5, -33.9251, -1.88383
81.6, -34.0178, -1.83014
81.7, -34.1081, -1.78333
81.8, -34.1962, -1.74319
81.9, -34.2824, -1.70942
82, -34.3671, -1.6817
82.1, -34.4506, -1.65968
82.2, -34.5331, -1.64299
82.3, -34.6149, -1.63127
82.4, -34.6962, -1.62413
82.5, -34.7773, -1.6212
82.6, -34.8583, -1.62212
82.7, -34.9395, -1.6265
82.8, -35.021, -1.63396
82.9, -35.1029, -1.6441
83, -35.1854, -1.65651
83.1, -35.2685, -1.67072
83.2, -35.3525, -1.68627
83.3, -35.4372, -1.70262
83.4, -35.5227, -1.71921
83.5, -35.6091, -1.73541
83.6, -35.6963, -1.75056
83.7, -35.7842, -1.76393
83.8, -35.8727, -1.77478
83.9, -35.9616, -1.78232
84, -36.0509, -1.78575
84.1, -36.1402, -1.78428
84.2, -36.2293, -1.77715
84.3, -36.3179, -1.76366
84.4, -36.4057, -1.74318
